year,first_name,sex,num
1996,Paige,F,5342
1996,Laura,F,5227
1996,Michael,M,38365
1996,Matthew,M,32073
1996,Jacob,M,31927
1996,Christopher,M,30903
1996,Joshua,M,29172
1996,Nicholas,M,27721
1996,Tyler,M,26954
1996,Brandon,M,25845
1996,Austin,M,25661
1996,Andrew,M,25237
1996,Daniel,M,25117
1996,Joseph,M,24755
1996,David,M,23018
1996,Zachary,M,22367
1996,John,M,22182
1996,Ryan,M,21808
1996,James,M,21157
1996,William,M,20542
1996,Anthony,M,20504
1996,Justin,M,20007
1996,Jonathan,M,18593
1996,Alexander,M,17962
1996,Robert,M,17673
1996,Christian,M,15823
1996,Kyle,M,15601
1996,Kevin,M,14586
1996,Jordan,M,13852
1996,Thomas,M,13801
1996,Benjamin,M,13780
1996,Samuel,M,13626
1996,Cody,M,12951
1996,Jose,M,12154
1996,Dylan,M,12035
1996,Aaron,M,11972
1996,Eric,M,11607
1996,Brian,M,10472
1996,Nathan,M,10283
1996,Steven,M,9650
1996,Adam,M,9555
1996,Timothy,M,8919
1996,Jason,M,8696
1996,Logan,M,8374
1996,Charles,M,8247
1996,Patrick,M,8193
1996,Richard,M,8180
1996,Sean,M,7896
1996,Hunter,M,7602
1996,Caleb,M,7549
1996,Cameron,M,7388
1996,Noah,M,7183
1996,Jesse,M,7075
1996,Juan,M,7011
1996,Alex,M,6912
1996,Connor,M,6911
1996,Mark,M,6597
1996,Jeremy,M,6411
1996,Luis,M,6407
1996,Dakota,M,6066
1996,Stephen,M,6007
1996,Devin,M,6002
1996,Gabriel,M,5897
1996,Ethan,M,5852
1996,Trevor,M,5841
1996,Jared,M,5821
1996,Evan,M,5579
1996,Bryan,M,5560
1996,Carlos,M,5464
1996,Tristan,M,5458
1996,Nathaniel,M,5419
1996,Ian,M,5409
1996,Isaiah,M,5324
1996,Jeffrey,M,5263
1996,Travis,M,5158
1996,Jesus,M,5114
1996,Luke,M,5016
1997,Emily,F,25734
1997,Jessica,F,21043
1997,Ashley,F,20896
1997,Sarah,F,20711
1997,Hannah,F,20594
1997,Samantha,F,20169
1997,Taylor,F,19502
1997,Alexis,F,17170
1997,Elizabeth,F,15426
1997,Madison,F,15189
1997,Megan,F,14242
1997,Kayla,F,13885
1997,Rachel,F,13793
1997,Lauren,F,13245
1997,Alyssa,F,12648
1997,Amanda,F,12242
1997,Brianna,F,12007
1997,Jennifer,F,11839
1997,Victoria,F,11792
1997,Brittany,F,11528
1997,Nicole,F,10745
1997,Morgan,F,10341
1997,Stephanie,F,9778
1997,Jasmine,F,9678
1997,Rebecca,F,9631
1997,Abigail,F,9628
1997,Olivia,F,9477
1997,Courtney,F,9036
1997,Amber,F,8914
1997,Alexandra,F,8751
1997,Haley,F,8684
1997,Katherine,F,8516
1997,Anna,F,8341
1997,Danielle,F,8033
1997,Sydney,F,8032
1997,Emma,F,7746
1997,Julia,F,7339
1997,Maria,F,7313
1997,Allison,F,7274
1997,Jordan,F,7166
1997,Kaitlyn,F,7005
1997,Destiny,F,6727
1997,Shelby,F,6700
1997,Melissa,F,6679
1997,Brooke,F,6670
1997,Mary,F,6647
1997,Savannah,F,6578
1997,Natalie,F,6539
1997,Kimberly,F,6182
1997,Sara,F,6158
1997,Gabrielle,F,5943
1997,Erin,F,5939
1997,Sabrina,F,5815
1997,Vanessa,F,5796
1997,Michelle,F,5694
1997,Sierra,F,5688
1997,Kelsey,F,5573
1997,Andrea,F,5405
1997,Madeline,F,5313
1997,Marissa,F,5298
1997,Tiffany,F,5221
1997,Christina,F,5180
1997,Katelyn,F,5156
1997,Paige,F,5030
1997,Bailey,F,5023
1997,Michael,M,37549
1997,Jacob,M,34156
1997,Matthew,M,31514
1997,Christopher,M,29105
1997,Joshua,M,28284
1997,Nicholas,M,27257
1997,Andrew,M,25203
1997,Brandon,M,25194
1997,Austin,M,25118
1997,Tyler,M,24876
1997,Daniel,M,23948
1997,Joseph,M,23597
1997,Zachary,M,21929
1997,David,M,21888
1997,John,M,21386
1997,Ryan,M,20527
1997,James,M,20405
1997,Anthony,M,20031
1997,William,M,20019
1997,Justin,M,18744
1997,Jonathan,M,18539
1997,Alexander,M,17111
1997,Robert,M,16303
1997,Kyle,M,15918
1997,Christian,M,15058
1997,Jordan,M,14760
1997,Samuel,M,14235
1997,Kevin,M,13293
1997,Benjamin,M,13267
1997,Dylan,M,12968
1997,Thomas,M,12896
1997,Jose,M,11924
1997,Aaron,M,11170
1997,Nathan,M,10442
1997,Eric,M,10318
1997,Cody,M,10294
1997,Brian,M,9733
1997,Noah,M,9278
1997,Adam,M,8805
1997,Steven,M,8766
1997,Jason,M,8745
1997,Logan,M,8620
1997,Timothy,M,8503
1997,Hunter,M,8405
1997,Cameron,M,8217
1997,Ethan,M,7806
1997,Caleb,M,7774
1997,Sean,M,7743
1997,Charles,M,7654
1997,Patrick,M,7489
1997,Richard,M,7242
1997,Connor,M,7141
1997,Luis,M,7129
1997,Juan,M,7113
1997,Alex,M,6854
1997,Jared,M,6682
1997,Gabriel,M,6404
1997,Mark,M,6165
1997,Devin,M,6042
1997,Evan,M,6002
1997,Isaiah,M,6002
1997,Trevor,M,6001
1997,Jesse,M,5918
1997,Jeremy,M,5803
1997,Nathaniel,M,5775
1997,Dakota,M,5664
1997,Carlos,M,5460
1997,Stephen,M,5414
1997,Bryan,M,5252
1997,Ian,M,5208
1997,Jesus,M,5163
1997,Cole,M,5158
1997,Isaac,M,5146
1997,Elijah,M,5087
1997,Antonio,M,5069
1998,Emily,F,26185
1998,Hannah,F,21374
1998,Samantha,F,20193
1998,Sarah,F,19892
1998,Ashley,F,19873
1998,Alexis,F,19777
1998,Taylor,F,18573
1998,Jessica,F,18235
1998,Madison,F,17786
1998,Elizabeth,F,15190
1998,Alyssa,F,13709
1998,Kayla,F,13422
1998,Megan,F,13255
1998,Lauren,F,12907
1998,Rachel,F,12206
1998,Victoria,F,12147
1998,Brianna,F,12047
1998,Abigail,F,11099
1998,Amanda,F,10920
1998,Jennifer,F,10691
1998,Olivia,F,10610
1998,Emma,F,10446
1998,Morgan,F,10217
1998,Nicole,F,9911
1998,Brittany,F,9843
1998,Jasmine,F,9484
1998,Alexandra,F,8608
1998,Sydney,F,8551
1998,Stephanie,F,8491
1998,Rebecca,F,8420
1998,Anna,F,8381
1998,Julia,F,8328
1998,Katherine,F,8205
1998,Destiny,F,8153
1998,Kaitlyn,F,7936
1998,Haley,F,7935
1998,Amber,F,7929
1998,Allison,F,7861
1998,Courtney,F,7554
1998,Natalie,F,7546
1998,Danielle,F,7368
1998,Jordan,F,7113
1998,Maria,F,6816
1998,Mary,F,6463
1998,Savannah,F,6463
1998,Brooke,F,6344
1998,Gabrielle,F,6201
1998,Sara,F,6008
1998,Shelby,F,5893
1998,Madeline,F,5869
1998,Sierra,F,5840
1998,Vanessa,F,5830
1998,Kimberly,F,5721
1998,Grace,F,5720
1998,Michelle,F,5561
1998,Kelsey,F,5549
1998,Erin,F,5471
1998,Katelyn,F,5367
1998,Melissa,F,5354
1998,Bailey,F,5196
1998,Andrea,F,5132
1998,Mariah,F,5085
1998,Michael,M,36616
1998,Jacob,M,36022
1998,Matthew,M,31143
1998,Joshua,M,28091
1998,Christopher,M,27003
1998,Nicholas,M,26633
1998,Brandon,M,23830
1998,Tyler,M,23712
1998,Andrew,M,23662
1998,Austin,M,23477
1998,Joseph,M,23184
1998,Daniel,M,23161
1998,David,M,20888
1998,William,M,20834
1998,John,M,20630
1998,Zachary,M,20579
1998,Ryan,M,20195
1998,James,M,19687
1998,Anthony,M,19633
1998,Justin,M,17971
1998,Jonathan,M,17647
1998,Alexander,M,17464
1998,Robert,M,15525
1998,Kyle,M,15274
1998,Dylan,M,14539
1998,Christian,M,14519
1998,Jordan,M,14409
1998,Samuel,M,13910
1998,Noah,M,13413
1998,Benjamin,M,13061
1998,Thomas,M,12885
1998,Kevin,M,12507
1998,Jose,M,12373
1998,Nathan,M,11584
1998,Cameron,M,11417
1998,Hunter,M,11078
1998,Aaron,M,10549
1998,Ethan,M,10533
1998,Eric,M,9964
1998,Jason,M,9395
1998,Brian,M,9143
1998,Caleb,M,9028
1998,Cody,M,8811
1998,Logan,M,8638
1998,Adam,M,8357
1998,Steven,M,8114
1998,Connor,M,7905
1998,Charles,M,7847
1998,Timothy,M,7845
1998,Sean,M,7713
1998,Jared,M,7461
1998,Juan,M,7362
1998,Luis,M,7199
1998,Gabriel,M,7066
1998,Richard,M,6955
1998,Alex,M,6951
1998,Patrick,M,6733
1998,Trevor,M,6598
1998,Isaiah,M,6487
1998,Nathaniel,M,6427
1998,Jack,M,6374
1998,Devin,M,6217
1998,Evan,M,6083
1998,Mark,M,5892
1998,Isaac,M,5857
1998,Elijah,M,5662
1998,Chase,M,5562
1998,Jeremy,M,5540
1998,Carlos,M,5479
1998,Jesse,M,5443
1998,Adrian,M,5429
1998,Dakota,M,5401
1998,Ian,M,5353
1998,Bryan,M,5308
1998,Luke,M,5284
1998,Jesus,M,5216
1998,Cole,M,5148
1998,Stephen,M,5013
1999,Emily,F,26539
1999,Hannah,F,21677
1999,Alexis,F,19234
1999,Sarah,F,19110
1999,Samantha,F,19039
1999,Ashley,F,18136
1999,Madison,F,18054
1999,Taylor,F,16905
1999,Jessica,F,16349
1999,Elizabeth,F,15348
1999,Alyssa,F,14035
1999,Lauren,F,13911
1999,Kayla,F,13290
1999,Brianna,F,12416
1999,Megan,F,12225
1999,Victoria,F,11872
1999,Emma,F,11740
1999,Abigail,F,11683
1999,Rachel,F,11630
1999,Olivia,F,11255
1999,Jennifer,F,10614
1999,Amanda,F,9747
1999,Sydney,F,9648
1999,Morgan,F,9606
1999,Nicole,F,9515
1999,Jasmine,F,9351
1999,Grace,F,9179
1999,Destiny,F,9173
1999,Anna,F,9107
1999,Julia,F,8751
1999,Haley,F,8202
1999,Alexandra,F,8163
1999,Kaitlyn,F,8157
1999,Natalie,F,8080
1999,Brittany,F,7942
1999,Katherine,F,7935
1999,Stephanie,F,7692
1999,Rebecca,F,7432
1999,Maria,F,7032
1999,Allison,F,7025
1999,Amber,F,6840
1999,Savannah,F,6805
1999,Danielle,F,6754
1999,Courtney,F,6557
1999,Mary,F,6382
1999,Gabrielle,F,6130
1999,Brooke,F,6067
1999,Jordan,F,5730
1999,Sierra,F,5714
1999,Sara,F,5625
1999,Kimberly,F,5458
1999,Mackenzie,F,5426
1999,Sophia,F,5423
1999,Hailey,F,5369
1999,Katelyn,F,5309
1999,Michelle,F,5303
1999,Vanessa,F,5287
1999,Erin,F,5223
1999,Andrea,F,5070
1999,Isabella,F,5059
1999,Jenna,F,5043
1999,Shelby,F,5018
1999,Jacob,M,35367
1999,Michael,M,33913
1999,Matthew,M,30415
1999,Joshua,M,27259
1999,Nicholas,M,25640
1999,Christopher,M,25604
1999,Andrew,M,23859
1999,Joseph,M,23213
1999,Daniel,M,22701
1999,Tyler,M,22667
1999,Brandon,M,21601
1999,Ryan,M,21013
1999,Austin,M,20767
1999,William,M,20715
1999,John,M,20354
1999,David,M,20346
1999,Zachary,M,19981
1999,Anthony,M,19470
1999,James,M,18553
1999,Justin,M,18277
1999,Alexander,M,17416
1999,Jonathan,M,17065
1999,Dylan,M,15979
1999,Noah,M,14925
1999,Christian,M,14780
1999,Robert,M,14539
1999,Samuel,M,14046
1999,Kyle,M,13772
1999,Benjamin,M,13665
1999,Jordan,M,13051
1999,Thomas,M,12791
1999,Nathan,M,12536
1999,Cameron,M,12435
1999,Kevin,M,12257
1999,Jose,M,12153
1999,Hunter,M,11485
1999,Ethan,M,11443
1999,Aaron,M,9857
1999,Eric,M,9380
1999,Jason,M,9363
1999,Caleb,M,9280
1999,Logan,M,9135
1999,Brian,M,8807
1999,Adam,M,8223
1999,Cody,M,7864
1999,Juan,M,7799
1999,Steven,M,7689
1999,Connor,M,7597
1999,Timothy,M,7592
1999,Charles,M,7525
1999,Isaiah,M,7500
1999,Jack,M,7383
1999,Gabriel,M,7369
1999,Jared,M,7276
1999,Luis,M,7211
1999,Sean,M,7205
1999,Evan,M,6850
1999,Alex,M,6827
1999,Carlos,M,6663
1999,Elijah,M,6596
1999,Richard,M,6501
1999,Nathaniel,M,6465
1999,Patrick,M,6445
1999,Isaac,M,6405
1999,Seth,M,6304
1999,Trevor,M,6256
1999,Luke,M,6136
1999,Devin,M,5970
1999,Mark,M,5606
1999,Jesus,M,5570
1999,Mason,M,5451
1999,Ian,M,5450
1999,Angel,M,5402
1999,Bryan,M,5390
1999,Cole,M,5317
1999,Chase,M,5223
1999,Dakota,M,5093
1999,Garrett,M,5075
1999,Adrian,M,5067
1999,Antonio,M,5028
1999,Jeremy,M,5016
1999,Jesse,M,5003
2000,Emily,F,25957
2000,Hannah,F,23084
2000,Madison,F,19968
2000,Ashley,F,17997
2000,Sarah,F,17706
2000,Alexis,F,17630
2000,Samantha,F,17265
2000,Jessica,F,15709
2000,Elizabeth,F,15108
2000,Taylor,F,15078
2000,Lauren,F,14175
2000,Alyssa,F,13553
2000,Kayla,F,13312
2000,Abigail,F,13090
2000,Brianna,F,12880
2000,Olivia,F,12852
2000,Emma,F,12556
2000,Megan,F,11435
2000,Grace,F,11285
2000,Victoria,F,10926
2000,Rachel,F,10679
2000,Anna,F,10595
2000,Sydney,F,10242
2000,Destiny,F,9850
2000,Morgan,F,9502
2000,Jennifer,F,9388
2000,Jasmine,F,9098
2000,Haley,F,9069
2000,Julia,F,8766
2000,Kaitlyn,F,8758
2000,Nicole,F,8562
2000,Amanda,F,8556
2000,Katherine,F,8108
2000,Natalie,F,8095
2000,Hailey,F,7829
2000,Alexandra,F,7548
2000,Savannah,F,7099
2000,Chloe,F,7094
2000,Rebecca,F,7071
2000,Stephanie,F,7028
2000,Maria,F,6853
2000,Sophia,F,6564
2000,Mackenzie,F,6349
2000,Allison,F,6315
2000,Isabella,F,6242
2000,Mary,F,6209
2000,Amber,F,6181
2000,Danielle,F,6088
2000,Gabrielle,F,5870
2000,Jordan,F,5808
2000,Brooke,F,5640
2000,Michelle,F,5544
2000,Sierra,F,5520
2000,Katelyn,F,5502
2000,Andrea,F,5479
2000,Madeline,F,5370
2000,Sara,F,5320
2000,Kimberly,F,5243
2000,Courtney,F,5239
2000,Erin,F,5184
2000,Brittany,F,5183
2000,Vanessa,F,5134
2000,Jenna,F,5045
2000,Jacqueline,F,5037
2000,Caroline,F,5021
2000,Jacob,M,34483
2000,Michael,M,32039
2000,Matthew,M,28573
2000,Joshua,M,27537
2000,Christopher,M,24933
2000,Nicholas,M,24652
2000,Andrew,M,23646
2000,Joseph,M,22837
2000,Daniel,M,22326
2000,Tyler,M,21504
2000,William,M,20665
2000,Brandon,M,20336
2000,Ryan,M,20265
2000,John,M,20101
2000,Zachary,M,19851
2000,David,M,19779
2000,Anthony,M,19652
2000,James,M,17989
2000,Justin,M,17784
2000,Alexander,M,17288
2000,Jonathan,M,16886
2000,Christian,M,16058
2000,Austin,M,15944
2000,Dylan,M,15402
2000,Ethan,M,15224
2000,Benjamin,M,14842
2000,Noah,M,14279
2000,Samuel,M,14178
2000,Robert,M,13739
2000,Nathan,M,13038
2000,Cameron,M,12761
2000,Kevin,M,12670
2000,Thomas,M,12639
2000,Jose,M,12583
2000,Hunter,M,12538
2000,Jordan,M,12168
2000,Kyle,M,11968
2000,Caleb,M,9866
2000,Jason,M,9774
2000,Logan,M,9736
2000,Aaron,M,9555
2000,Eric,M,9159
2000,Brian,M,8957
2000,Gabriel,M,8679
2000,Adam,M,8133
2000,Jack,M,8122
2000,Isaiah,M,8029
2000,Juan,M,7709
2000,Luis,M,7661
2000,Connor,M,7529
2000,Charles,M,7524
2000,Elijah,M,7470
2000,Isaac,M,7436
2000,Steven,M,7361
2000,Evan,M,7332
2000,Jared,M,7323
2000,Sean,M,7316
2000,Timothy,M,7260
2000,Luke,M,7145
2000,Cody,M,7132
2000,Nathaniel,M,6797
2000,Alex,M,6747
2000,Seth,M,6717
2000,Mason,M,6516
2000,Richard,M,6353
2000,Carlos,M,6317
2000,Angel,M,6305
2000,Patrick,M,6295
2000,Devin,M,6152
2000,Bryan,M,6141
2000,Cole,M,5926
2000,Jackson,M,5903
2000,Ian,M,5886
2000,Garrett,M,5840
2000,Trevor,M,5745
2000,Jesus,M,5681
2000,Chase,M,5441
2000,Adrian,M,5339
2000,Mark,M,5227
2000,Blake,M,5143
2000,Sebastian,M,5028
2001,Emily,F,25057
2001,Madison,F,22166
2001,Hannah,F,20720
2001,Ashley,F,16528
2001,Alexis,F,16402
2001,Sarah,F,15912
2001,Samantha,F,15865
2001,Abigail,F,14807
2001,Elizabeth,F,14789
2001,Olivia,F,13977
2001,Jessica,F,13923
2001,Taylor,F,13692
2001,Emma,F,13316
2001,Alyssa,F,13272
2001,Lauren,F,12781
2001,Grace,F,12089
2001,Kayla,F,11892
2001,Brianna,F,11774
2001,Anna,F,10583
2001,Megan,F,10299
2001,Victoria,F,10179
2001,Destiny,F,9751
2001,Sydney,F,9638
2001,Rachel,F,9550
2001,Jasmine,F,8957
2001,Jennifer,F,8921
2001,Julia,F,8838
2001,Isabella,F,8834
2001,Morgan,F,8735
2001,Chloe,F,8176
2001,Kaitlyn,F,8163
2001,Natalie,F,8048
2001,Hailey,F,8032
2001,Haley,F,8011
2001,Katherine,F,7879
2001,Nicole,F,7818
2001,Sophia,F,7162
2001,Alexandra,F,7043
2001,Amanda,F,6971
2001,Mackenzie,F,6934
2001,Maria,F,6841
2001,Savannah,F,6737
2001,Stephanie,F,6611
2001,Allison,F,6212
2001,Jenna,F,6142
2001,Rebecca,F,5888
2001,Jordan,F,5803
2001,Andrea,F,5746
2001,Mary,F,5739
2001,Gabrielle,F,5607
2001,Amber,F,5572
2001,Katelyn,F,5440
2001,Faith,F,5410
2001,Makayla,F,5317
2001,Sierra,F,5237
2001,Madeline,F,5222
2001,Brooke,F,5212
2001,Sara,F,5155
2001,Michelle,F,5030
2001,Jacob,M,32554
2001,Michael,M,29686
2001,Matthew,M,26811
2001,Joshua,M,26021
2001,Christopher,M,23129
2001,Nicholas,M,22844
2001,Andrew,M,22416
2001,Joseph,M,22015
2001,Daniel,M,20992
2001,William,M,20104
2001,Anthony,M,19736
2001,David,M,19351
2001,Tyler,M,19274
2001,John,M,18893
2001,Ryan,M,18287
2001,Zachary,M,18186
2001,Ethan,M,17961
2001,Brandon,M,17892
2001,James,M,17073
2001,Alexander,M,16715
2001,Dylan,M,16496
2001,Justin,M,16231
2001,Jonathan,M,16143
2001,Christian,M,15454
2001,Austin,M,14955
2001,Samuel,M,14804
2001,Benjamin,M,14335
2001,Noah,M,13487
2001,Logan,M,12711
2001,Robert,M,12666
2001,Nathan,M,12647
2001,Kevin,M,12592
2001,Thomas,M,12147
2001,Jose,M,12139
2001,Cameron,M,11582
2001,Hunter,M,11335
2001,Caleb,M,11176
2001,Gabriel,M,10916
2001,Jordan,M,10813
2001,Kyle,M,10569
2001,Jason,M,10164
2001,Aaron,M,9542
2001,Isaiah,M,8585
2001,Eric,M,8559
2001,Elijah,M,8339
2001,Brian,M,8303
2001,Isaac,M,8199
2001,Jack,M,8148
2001,Connor,M,8082
2001,Luke,M,8006
2001,Adam,M,7752
2001,Luis,M,7488
2001,Juan,M,7448
2001,Mason,M,7447
2001,Charles,M,7282
2001,Evan,M,7259
2001,Sean,M,7223
2001,Angel,M,6976
2001,Carlos,M,6842
2001,Jackson,M,6836
2001,Nathaniel,M,6645
2001,Alex,M,6614
2001,Steven,M,6587
2001,Cody,M,6574
2001,Jared,M,6434
2001,Jesus,M,6425
2001,Timothy,M,6422
2001,Seth,M,6223
2001,Bryan,M,6124
2001,Ian,M,6084
2001,Devin,M,6038
2001,Patrick,M,5786
2001,Richard,M,5771
2001,Cole,M,5739
2001,Adrian,M,5424
2001,Trevor,M,5396
2001,Blake,M,5356
2001,Gavin,M,5260
2001,Chase,M,5199
2001,Garrett,M,5061
2002,Emily,F,24467
2002,Madison,F,21773
2002,Hannah,F,18823
2002,Emma,F,16546
2002,Alexis,F,15636
2002,Ashley,F,15343
2002,Abigail,F,15300
2002,Sarah,F,14764
2002,Samantha,F,14669
2002,Olivia,F,14630
2002,Elizabeth,F,14610
2002,Alyssa,F,12846
2002,Lauren,F,12325
2002,Isabella,F,12170
2002,Grace,F,12056
2002,Jessica,F,11920
2002,Brianna,F,11520
2002,Taylor,F,11467
2002,Kayla,F,11310
2002,Anna,F,10388
2002,Victoria,F,9784
2002,Megan,F,9210
2002,Sydney,F,9034
2002,Rachel,F,8935
2002,Chloe,F,8902
2002,Jasmine,F,8867
2002,Sophia,F,8665
2002,Jennifer,F,8539
2002,Morgan,F,8433
2002,Natalie,F,8352
2002,Hailey,F,7992
2002,Kaitlyn,F,7981
2002,Julia,F,7963
2002,Destiny,F,7805
2002,Haley,F,7457
2002,Katherine,F,7213
2002,Nicole,F,6973
2002,Alexandra,F,6936
2002,Savannah,F,6581
2002,Maria,F,6385
2002,Stephanie,F,6269
2002,Mackenzie,F,6268
2002,Mia,F,6259
2002,Allison,F,6240
2002,Jordan,F,6152
2002,Amanda,F,6137
2002,Jenna,F,5664
2002,Faith,F,5525
2002,Makayla,F,5476
2002,Mary,F,5471
2002,Paige,F,5468
2002,Brooke,F,5339
2002,Katelyn,F,5266
2002,Rebecca,F,5215
2002,Andrea,F,5117
2002,Madeline,F,5114
2002,Jacob,M,30579
2002,Michael,M,28252
2002,Joshua,M,25997
2002,Matthew,M,25154
2002,Ethan,M,22112
2002,Andrew,M,22023
2002,Joseph,M,21900
2002,Christopher,M,21686
2002,Nicholas,M,21390
2002,Daniel,M,21320
2002,William,M,20125
2002,Anthony,M,19590
2002,David,M,18686
2002,Tyler,M,18266
2002,Alexander,M,17716
2002,Ryan,M,17659
2002,John,M,17460
2002,James,M,16965
2002,Zachary,M,16622
2002,Brandon,M,16280
2002,Jonathan,M,15511
2002,Justin,M,14904
2002,Dylan,M,14820
2002,Christian,M,14597
2002,Samuel,M,14567
2002,Austin,M,14541
2002,Benjamin,M,13487
2002,Nathan,M,13224
2002,Logan,M,12973
2002,Jose,M,12863
2002,Noah,M,12069
2002,Gabriel,M,12056
2002,Kevin,M,12043
2002,Robert,M,12029
2002,Caleb,M,11662
2002,Thomas,M,11293
2002,Jordan,M,11152
2002,Hunter,M,11085
2002,Cameron,M,10337
2002,Kyle,M,10063
2002,Elijah,M,10052
2002,Jason,M,9955
2002,Aaron,M,9005
2002,Jack,M,8998
2002,Isaiah,M,8964
2002,Luke,M,8692
2002,Connor,M,8409
2002,Isaac,M,8309
2002,Angel,M,8188
2002,Jackson,M,8153
2002,Brian,M,8082
2002,Eric,M,7927
2002,Mason,M,7877
2002,Juan,M,7820
2002,Adam,M,7751
2002,Evan,M,7384
2002,Luis,M,7376
2002,Charles,M,7208
2002,Sean,M,7029
2002,Aidan,M,6952
2002,Gavin,M,6951
2002,Nathaniel,M,6812
2002,Alex,M,6806
2002,Bryan,M,6615
2002,Carlos,M,6587
2002,Jesus,M,6368
2002,Ian,M,6361
2002,Steven,M,6220
2002,Cole,M,6037
2002,Timothy,M,6020
2002,Cody,M,5938
2002,Seth,M,5739
2002,Adrian,M,5684
2002,Devin,M,5440
2002,Lucas,M,5381
2002,Blake,M,5359
2002,Richard,M,5322
2002,Julian,M,5223
2002,Patrick,M,5152
2002,Sebastian,M,5136
2002,Trevor,M,5060
2003,Emily,F,25691
2003,Emma,F,22709
2003,Madison,F,20199
2003,Hannah,F,17637
2003,Olivia,F,16152
2003,Abigail,F,15931
2003,Alexis,F,14867
2003,Ashley,F,14517
2003,Elizabeth,F,14109
2003,Samantha,F,13869
2003,Isabella,F,13779
2003,Sarah,F,13769
2003,Grace,F,12779
2003,Alyssa,F,12750
2003,Lauren,F,11051
2003,Kayla,F,10955
2003,Brianna,F,10584
2003,Jessica,F,10451
2003,Taylor,F,10313
2003,Sophia,F,9686
2003,Anna,F,9451
2003,Victoria,F,9246
2003,Natalie,F,9151
2003,Chloe,F,9081
2003,Sydney,F,8911
2003,Hailey,F,8797
2003,Jasmine,F,8064
2003,Rachel,F,7985
2003,Morgan,F,7927
2003,Megan,F,7799
2003,Jennifer,F,7565
2003,Kaitlyn,F,7547
2003,Julia,F,7435
2003,Haley,F,7198
2003,Katherine,F,7125
2003,Mia,F,7083
2003,Destiny,F,6976
2003,Alexandra,F,6545
2003,Ava,F,6280
2003,Nicole,F,6234
2003,Savannah,F,6153
2003,Maria,F,6088
2003,Brooke,F,5970
2003,Ella,F,5905
2003,Mackenzie,F,5865
2003,Allison,F,5850
2003,Paige,F,5758
2003,Jordan,F,5650
2003,Stephanie,F,5602
2003,Faith,F,5596
2003,Makayla,F,5580
2003,Kylie,F,5558
2003,Kaylee,F,5452
2003,Jenna,F,5352
2003,Amanda,F,5345
2003,Trinity,F,5129
2003,Zoe,F,5086
2003,Katelyn,F,5054
2003,Mary,F,5025
2003,Jacob,M,29643
2003,Michael,M,27123
2003,Joshua,M,25098
2003,Matthew,M,24006
2003,Andrew,M,22154
2003,Joseph,M,21374
2003,Ethan,M,21360
2003,Daniel,M,21052
2003,Christopher,M,20750
2003,Anthony,M,20148
2003,William,M,19992
2003,Nicholas,M,19696
2003,Ryan,M,19577
2003,David,M,18622
2003,Tyler,M,18185
2003,Alexander,M,17712
2003,John,M,17236
2003,James,M,16895
2003,Dylan,M,15703
2003,Zachary,M,15540
2003,Brandon,M,15241
2003,Jonathan,M,14990
2003,Samuel,M,14671
2003,Benjamin,M,14073
2003,Christian,M,13902
2003,Nathan,M,13661
2003,Justin,M,13652
2003,Logan,M,13185
2003,Gabriel,M,12521
2003,Jose,M,12392
2003,Noah,M,11835
2003,Kevin,M,11731
2003,Austin,M,11689
2003,Caleb,M,11642
2003,Robert,M,11394
2003,Thomas,M,10933
2003,Elijah,M,10662
2003,Jordan,M,10329
2003,Aidan,M,10066
2003,Cameron,M,9965
2003,Hunter,M,9900
2003,Jason,M,9822
2003,Connor,M,9670
2003,Evan,M,9444
2003,Jack,M,9316
2003,Luke,M,9302
2003,Angel,M,9159
2003,Isaac,M,8938
2003,Isaiah,M,8898
2003,Aaron,M,8869
2003,Gavin,M,8763
2003,Jackson,M,8713
2003,Kyle,M,8651
2003,Mason,M,7896
2003,Juan,M,7829
2003,Eric,M,7785
2003,Charles,M,7694
2003,Adam,M,7686
2003,Brian,M,7672
2003,Luis,M,7581
2003,Sean,M,7102
2003,Alex,M,6794
2003,Nathaniel,M,6665
2003,Bryan,M,6618
2003,Ian,M,6466
2003,Carlos,M,6218
2003,Jesus,M,6161
2003,Adrian,M,6110
2003,Cole,M,5899
2003,Steven,M,5857
2003,Lucas,M,5754
2003,Owen,M,5700
2003,Aiden,M,5684
2003,Devin,M,5645
2003,Jayden,M,5547
2003,Timothy,M,5484
2003,Julian,M,5410
2003,Cody,M,5400
2003,Blake,M,5275
2003,Seth,M,5255
2003,Dominic,M,5218
2003,Jaden,M,5182
2003,Diego,M,5118
2003,Hayden,M,5101
2003,Xavier,M,5065
2003,Richard,M,5054
2003,Chase,M,5014
2004,Emily,F,25039
2004,Emma,F,21611
2004,Madison,F,20626
2004,Olivia,F,16106
2004,Hannah,F,15608
2004,Abigail,F,15427
2004,Isabella,F,15019
2004,Ashley,F,14373
2004,Samantha,F,13783
2004,Elizabeth,F,13562
2004,Alexis,F,13477
2004,Sarah,F,12742
2004,Grace,F,12536
2004,Alyssa,F,12107
2004,Sophia,F,10917
2004,Lauren,F,9982
2004,Brianna,F,9802
2004,Kayla,F,9771
2004,Natalie,F,9687
2004,Anna,F,9517
2004,Jessica,F,9470
2004,Taylor,F,9303
2004,Chloe,F,8728
2004,Hailey,F,8685
2004,Ava,F,8644
2004,Jasmine,F,8490
2004,Sydney,F,8367
