rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,amount_2,length_2,rental_rate_2
2005-08-22 03:40:28+00:00,2005-08-25 08:55:28+00:00,1.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,3.9601,25921.0,0.9801
2005-06-15 06:08:04+00:00,2005-06-17 01:56:04+00:00,0.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,0.9801,25921.0,0.9801
2005-07-06 13:01:29+00:00,2005-07-15 12:08:29+00:00,6.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,48.8601,25921.0,0.9801
2005-07-27 08:12:14+00:00,2005-08-05 04:44:14+00:00,6.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,48.8601,25921.0,0.9801
2005-08-21 17:31:07+00:00,2005-08-23 21:06:07+00:00,0.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,0.9801,25921.0,0.9801
2005-07-10 23:25:21+00:00,2005-07-17 00:50:21+00:00,3.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,15.920100000000001,25921.0,0.9801
2005-07-28 14:40:12+00:00,2005-08-02 10:09:12+00:00,2.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,8.940100000000001,25921.0,0.9801
2005-08-19 05:41:44+00:00,2005-08-25 03:15:44+00:00,2.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,8.940100000000001,25921.0,0.9801
2005-07-11 06:59:34+00:00,2005-07-16 07:48:34+00:00,2.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,8.940100000000001,25921.0,0.9801
2005-08-01 08:19:18+00:00,2005-08-09 06:16:18+00:00,5.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,35.880100000000006,25921.0,0.9801
2005-08-17 12:14:41+00:00,2005-08-22 06:54:41+00:00,2.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,8.940100000000001,25921.0,0.9801
2005-07-28 21:23:46+00:00,2005-07-30 20:19:46+00:00,0.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,0.9801,25921.0,0.9801
2005-08-20 12:44:06+00:00,2005-08-27 13:58:06+00:00,4.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,24.900100000000002,25921.0,0.9801
2005-07-31 14:00:00+00:00,2005-08-01 12:57:00+00:00,0.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,0.9801,25921.0,0.9801
2005-08-21 12:06:30+00:00,2005-08-29 14:12:30+00:00,5.99,2007.0,0.99,161.0,20.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,35.880100000000006,25921.0,0.9801
2005-05-30 13:10:01+00:00,2005-06-08 07:43:01+00:00,8.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,80.82010000000001,19044.0,24.900100000000002
2005-06-15 21:45:51+00:00,2005-06-19 18:00:51+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-07-11 09:16:20+00:00,2005-07-19 05:38:20+00:00,7.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,19044.0,24.900100000000002
2005-07-27 03:09:23+00:00,2005-08-01 00:50:23+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-08-20 06:07:06+00:00,2005-08-26 12:06:06+00:00,5.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,35.880100000000006,19044.0,24.900100000000002
2005-06-20 04:09:25+00:00,2005-06-24 08:40:25+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-07-12 18:30:51+00:00,2005-07-13 17:42:51+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-07-27 17:59:11+00:00,2005-07-30 20:04:11+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-08-22 13:33:08+00:00,2005-08-29 17:04:08+00:00,6.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,48.8601,19044.0,24.900100000000002
2005-06-21 09:36:37+00:00,2005-06-29 14:54:37+00:00,7.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,19044.0,24.900100000000002
2005-07-11 14:13:46+00:00,2005-07-19 17:15:46+00:00,7.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,19044.0,24.900100000000002
2005-07-27 12:36:01+00:00,2005-07-30 12:32:01+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-08-20 14:17:09+00:00,2005-08-28 14:45:09+00:00,7.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,19044.0,24.900100000000002
2005-07-07 22:33:57+00:00,2005-07-11 17:23:57+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-07-29 13:38:19+00:00,2005-08-04 15:45:19+00:00,5.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,35.880100000000006,19044.0,24.900100000000002
2005-08-18 17:39:53+00:00,2005-08-20 12:33:53+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-08-02 14:21:53+00:00,2005-08-08 15:08:53+00:00,5.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,35.880100000000006,19044.0,24.900100000000002
2005-08-18 11:29:46+00:00,2005-08-21 16:50:46+00:00,4.99,2006.0,4.99,138.0,26.99,"{""Deleted Scenes""}",0,0,1,0,24.900100000000002,19044.0,24.900100000000002
2005-05-30 13:26:19+00:00,2005-06-01 14:45:19+00:00,0.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,7056.0,0.9801
2005-06-18 17:33:59+00:00,2005-06-19 21:40:59+00:00,0.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,7056.0,0.9801
2005-07-08 21:11:09+00:00,2005-07-17 16:43:09+00:00,4.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,24.900100000000002,7056.0,0.9801
2005-07-31 13:08:03+00:00,2005-08-06 08:48:03+00:00,1.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,7056.0,0.9801
2005-08-22 10:07:52+00:00,2005-08-28 05:12:52+00:00,1.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,7056.0,0.9801
2005-06-19 15:11:23+00:00,2005-06-28 12:30:23+00:00,4.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,24.900100000000002,7056.0,0.9801
2005-07-09 15:15:44+00:00,2005-07-17 10:00:44+00:00,3.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.920100000000001,7056.0,0.9801
2005-07-27 22:18:35+00:00,2005-08-04 19:18:35+00:00,3.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.920100000000001,7056.0,0.9801
2005-08-21 19:07:42+00:00,2005-08-23 16:31:42+00:00,0.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,7056.0,0.9801
2005-07-09 11:55:01+00:00,2005-07-11 09:26:01+00:00,0.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,7056.0,0.9801
2005-07-30 04:14:32+00:00,2005-08-05 00:42:32+00:00,0.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,7056.0,0.9801
2005-08-19 10:21:52+00:00,2005-08-25 08:16:52+00:00,1.99,2008.0,0.99,84.0,25.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,7056.0,0.9801
2005-05-30 14:30:38+00:00,2005-06-07 10:44:38+00:00,3.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,15.920100000000001,32761.0,0.9801
2005-06-16 00:25:53+00:00,2005-06-23 03:34:53+00:00,2.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,8.940100000000001,32761.0,0.9801
2005-07-09 16:16:39+00:00,2005-07-18 19:38:39+00:00,4.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,32761.0,0.9801
2005-07-27 07:53:52+00:00,2005-08-05 07:32:52+00:00,4.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,32761.0,0.9801
2005-08-21 07:01:45+00:00,2005-08-22 11:19:45+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-05-30 15:20:27+00:00,2005-06-02 15:55:27+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-06-20 03:13:04+00:00,2005-06-24 02:47:04+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-07-11 08:06:25+00:00,2005-07-12 03:11:25+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-07-29 03:34:22+00:00,2005-08-05 01:18:22+00:00,2.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,8.940100000000001,32761.0,0.9801
2005-08-23 20:15:45+00:00,2005-09-01 15:37:45+00:00,4.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,32761.0,0.9801
2005-06-18 06:08:27+00:00,2005-06-23 05:40:27+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-07-08 06:20:04+00:00,2005-07-15 00:28:04+00:00,1.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,32761.0,0.9801
2005-07-28 20:55:47+00:00,2005-08-02 17:20:47+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-08-20 10:28:53+00:00,2005-08-27 15:40:53+00:00,2.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,8.940100000000001,32761.0,0.9801
2005-06-18 09:21:56+00:00,2005-06-27 06:06:56+00:00,4.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,32761.0,0.9801
2005-07-12 22:11:58+00:00,2005-07-19 00:37:58+00:00,1.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,32761.0,0.9801
2005-07-28 09:38:20+00:00,2005-07-31 15:00:20+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-08-23 06:30:23+00:00,2005-08-31 07:31:23+00:00,3.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,15.920100000000001,32761.0,0.9801
2005-07-30 08:31:08+00:00,2005-07-31 13:28:08+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-08-20 00:03:18+00:00,2005-08-25 00:09:18+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-08-02 13:10:04+00:00,2005-08-08 13:59:04+00:00,1.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,32761.0,0.9801
2005-08-17 03:54:47+00:00,2005-08-18 00:05:47+00:00,0.99,2004.0,0.99,181.0,22.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,32761.0,0.9801
2005-05-30 14:38:37+00:00,2005-06-03 13:56:37+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-06-17 22:12:16+00:00,2005-06-25 19:06:16+00:00,6.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,48.8601,6241.0,24.900100000000002
2005-07-08 02:07:31+00:00,2005-07-12 23:14:31+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-07-31 01:04:59+00:00,2005-08-06 19:47:59+00:00,5.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,35.880100000000006,6241.0,24.900100000000002
2005-08-22 02:02:08+00:00,2005-08-23 07:59:08+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-05-30 21:53:29+00:00,2005-06-03 19:31:29+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-06-17 09:29:59+00:00,2005-06-26 09:35:59+00:00,7.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,63.84010000000001,6241.0,24.900100000000002
2005-07-09 23:42:37+00:00,2005-07-10 19:39:37+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-07-28 19:14:07+00:00,2005-07-30 23:32:07+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-08-24 00:00:30+00:00,2005-08-30 04:25:30+00:00,5.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,35.880100000000006,6241.0,24.900100000000002
2005-06-15 16:26:21+00:00,2005-06-22 15:23:21+00:00,5.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,35.880100000000006,6241.0,24.900100000000002
2005-07-09 22:41:59+00:00,2005-07-16 04:32:59+00:00,5.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,35.880100000000006,6241.0,24.900100000000002
2005-08-02 07:23:23+00:00,2005-08-06 03:18:23+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-08-18 17:17:07+00:00,2005-08-24 13:13:07+00:00,4.99,2005.0,4.99,79.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,0,24.900100000000002,6241.0,24.900100000000002
2005-05-30 14:43:38+00:00,2005-06-08 16:07:38+00:00,8.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,80.82010000000001,19881.0,24.900100000000002
2005-06-19 20:37:24+00:00,2005-06-20 17:55:24+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-08 07:27:05+00:00,2005-07-11 11:44:05+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-30 09:04:27+00:00,2005-07-31 04:49:27+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-08-22 07:06:38+00:00,2005-08-23 08:26:38+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-06-17 16:16:29+00:00,2005-06-18 18:40:29+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-06 09:45:53+00:00,2005-07-07 14:02:53+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-08-02 09:55:39+00:00,2005-08-08 10:46:39+00:00,5.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,19881.0,24.900100000000002
2005-08-22 00:48:05+00:00,2005-08-25 18:55:05+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-06-20 04:38:21+00:00,2005-06-26 23:56:21+00:00,5.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,19881.0,24.900100000000002
2005-07-10 07:58:40+00:00,2005-07-14 07:36:40+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-27 18:31:24+00:00,2005-07-31 20:19:24+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-08-23 07:01:56+00:00,2005-08-25 03:46:56+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-12 05:33:25+00:00,2005-07-16 00:26:25+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-07-30 17:38:17+00:00,2005-08-08 22:17:17+00:00,8.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,80.82010000000001,19881.0,24.900100000000002
2005-08-18 00:59:56+00:00,2005-08-23 23:57:56+00:00,5.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,19881.0,24.900100000000002
2005-07-31 13:31:54+00:00,2005-08-03 15:02:54+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-08-18 16:37:36+00:00,2005-08-26 13:53:36+00:00,7.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,63.84010000000001,19881.0,24.900100000000002
2005-08-02 16:31:41+00:00,2005-08-05 12:23:41+00:00,4.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,19881.0,24.900100000000002
2005-08-18 11:57:38+00:00,2005-08-25 09:49:38+00:00,6.99,2005.0,4.99,141.0,22.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,48.8601,19881.0,24.900100000000002
2005-05-30 14:58:33+00:00,2005-05-31 13:31:33+00:00,4.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,10000.0,24.900100000000002
2005-06-17 05:13:11+00:00,2005-06-19 01:33:11+00:00,4.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,10000.0,24.900100000000002
2005-07-07 05:27:44+00:00,2005-07-11 01:30:44+00:00,4.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,10000.0,24.900100000000002
2005-07-31 10:39:45+00:00,2005-08-01 06:37:45+00:00,4.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,10000.0,24.900100000000002
2005-08-20 20:51:18+00:00,2005-08-27 20:05:18+00:00,5.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,35.880100000000006,10000.0,24.900100000000002
2005-07-09 02:35:30+00:00,2005-07-18 02:05:30+00:00,7.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,63.84010000000001,10000.0,24.900100000000002
2005-07-27 10:28:34+00:00,2005-08-05 10:02:34+00:00,7.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,63.84010000000001,10000.0,24.900100000000002
2005-08-18 22:31:47+00:00,2005-08-23 01:07:47+00:00,4.99,2005.0,4.99,100.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,10000.0,24.900100000000002
2005-05-30 15:04:58+00:00,2005-06-07 17:22:58+00:00,7.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,26569.0,24.900100000000002
2005-06-19 03:57:31+00:00,2005-06-22 09:31:31+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-07-10 03:45:15+00:00,2005-07-16 02:48:15+00:00,5.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,26569.0,24.900100000000002
2005-07-31 10:36:53+00:00,2005-08-06 06:50:53+00:00,5.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,26569.0,24.900100000000002
2005-08-18 09:36:14+00:00,2005-08-25 04:20:14+00:00,6.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,48.8601,26569.0,24.900100000000002
2005-06-16 07:13:20+00:00,2005-06-24 05:59:20+00:00,7.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,26569.0,24.900100000000002
2005-07-07 22:41:42+00:00,2005-07-08 17:00:42+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-08-01 23:50:32+00:00,2005-08-08 03:25:32+00:00,5.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,26569.0,24.900100000000002
2005-08-21 18:04:39+00:00,2005-08-22 20:53:39+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-06-20 16:38:49+00:00,2005-06-25 11:49:49+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-07-06 22:58:25+00:00,2005-07-10 03:20:25+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-08-01 16:01:17+00:00,2005-08-06 13:55:17+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-08-20 09:47:25+00:00,2005-08-23 05:29:25+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-06-21 17:58:46+00:00,2005-06-30 13:29:46+00:00,8.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,80.82010000000001,26569.0,24.900100000000002
2005-07-09 00:31:43+00:00,2005-07-15 19:58:43+00:00,6.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,48.8601,26569.0,24.900100000000002
2005-08-01 13:32:53+00:00,2005-08-09 14:19:53+00:00,7.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,26569.0,24.900100000000002
2005-07-12 23:14:53+00:00,2005-07-18 20:07:53+00:00,5.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,26569.0,24.900100000000002
2005-07-29 15:35:23+00:00,2005-08-06 12:28:23+00:00,7.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,26569.0,24.900100000000002
2005-08-18 14:38:31+00:00,2005-08-26 19:18:31+00:00,7.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,26569.0,24.900100000000002
2005-07-30 16:31:36+00:00,2005-08-03 13:05:36+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-08-20 05:05:05+00:00,2005-08-21 00:22:05+00:00,4.99,2008.0,4.99,163.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.900100000000002,26569.0,24.900100000000002
2005-05-30 15:32:24+00:00,2005-05-31 11:55:24+00:00,0.99,2009.0,0.99,115.0,25.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0,0.9801,13225.0,0.9801
