product_id,listing_price,sale_price,discount,revenue
CI1738,49.99,20.0,0.6,3060.0
AQ0535,89.99,44.99,0.5,4049.1
FV2484,139.99,139.99,0.0,3527.75
EE8137,49.99,29.99,0.4,3508.83
CL7455,52.99,31.79,0.4,4863.87
EE9267,89.99,53.99,0.4,6414.01
FW5365,129.99,129.99,0.0,19186.52
CJ0177,55.99,27.99,0.5,2216.81
EE8445,55.99,33.59,0.4,3385.87
CJ0212,45.99,22.99,0.5,1738.04
EE7917,59.99,35.99,0.4,1295.64
CK1086,,,,
EF0586,79.99,47.99,0.4,7860.76
EE7599,55.99,33.59,0.4,1813.86
F34403,229.99,137.99,0.4,15399.68
EF1157,169.99,169.99,0.0,3977.77
F34407,149.99,89.99,0.4,0.0
G26942,119.99,71.99,0.4,5572.03
F35379,45.99,27.59,0.4,3029.38
F35382,65.99,39.59,0.4,926.41
F35378,45.99,27.59,0.4,148.99
F34400,65.99,39.59,0.4,3420.58
EG4009,59.99,59.99,0.0,9610.4
EE8489,219.99,131.99,0.4,2138.24
BD7479,79.99,47.99,0.4,431.91
EE7763,89.99,53.99,0.4,2332.37
BC0975,59.99,29.99,0.5,4480.51
EF8730,75.99,45.59,0.4,3036.29
EE7762,89.99,53.99,0.4,5928.1
EE4937,119.99,71.99,0.4,1684.57
EE8973,65.99,39.59,0.4,3278.05
EE8331,69.99,41.99,0.4,1209.31
EE4762,79.99,47.99,0.4,1986.79
EE7163,75.99,45.59,0.4,1887.43
EE6257,119.99,71.99,0.4,1554.98
EE4445,75.99,45.59,0.4,5416.09
EE4443,75.99,45.59,0.4,1887.43
EF2102,79.99,47.99,0.4,5873.98
CM0011,59.99,29.99,0.5,593.8
B22747,59.99,29.99,0.5,4264.58
CM7988,109.99,44.0,0.6,237.6
BB9280,99.99,49.99,0.5,1169.77
BC0973,59.99,35.99,0.4,1489.99
CL7287,42.99,21.49,0.5,502.87
EE5790,139.99,83.99,0.4,7407.92
CL0235,29.99,14.99,0.5,1537.97
EF1344,179.99,125.99,0.3,15421.18
G27506,179.99,125.99,0.3,22451.42
F35373,59.99,59.99,0.0,1943.68
F34394,45.99,45.99,0.0,2235.11
DB3405,79.99,47.99,0.4,8033.53
CK9474,55.99,27.99,0.5,4332.85
EF8329,59.99,35.99,0.4,971.73
CL9983,42.99,21.49,0.5,1740.69
EF0021,49.99,29.99,0.4,4318.56
EF8348,39.99,23.99,0.4,1295.46
CL9985,42.99,21.49,0.5,386.82
EF8211,45.99,27.59,0.4,198.65
CL9990,47.99,28.79,0.4,103.64
EF8208,65.99,39.59,0.4,5914.75
EF1619,45.99,45.99,0.0,7036.47
EG7224,59.99,59.99,0.0,9502.42
CL9979,47.99,28.79,0.4,829.15
EF1958,45.99,45.99,0.0,2317.9
EE9566,,,,
EF1806,65.99,65.99,0.0,8789.87
EE9573,59.99,59.99,0.0,2159.64
EF1957,45.99,45.99,0.0,3476.84
EF1634,59.99,59.99,0.0,1619.73
EE9577,59.99,59.99,0.0,2159.64
G28550,65.99,65.99,0.0,7245.7
G28551,65.99,65.99,0.0,9265.0
EG7155,59.99,59.99,0.0,0.0
EF1809,69.99,69.99,0.0,3275.53
EG0963,59.99,59.99,0.0,1295.78
CM5919,49.99,39.99,0.2,1151.71
EF1664,109.99,109.99,0.0,11680.94
BZ0084,79.99,39.99,0.5,575.86
CM5920,49.99,39.99,0.2,6622.34
CM5921,49.99,39.99,0.2,6838.29
EF2778,109.99,54.99,0.5,3563.35
F34053,79.99,39.99,0.5,4678.83
B27788,59.99,29.99,0.5,2321.23
B37945,79.99,39.99,0.5,5686.58
B37846,85.99,42.99,0.5,7660.82
B96323,79.99,39.99,0.5,1943.51
DB3143,69.99,34.99,0.5,125.96
B41825,109.99,54.99,0.5,5740.96
F36630,139.99,69.99,0.5,1007.86
B37787,129.99,64.99,0.5,467.93
DB3329,99.99,49.99,0.5,2609.48
G27808,79.99,39.99,0.5,3311.17
DB2609,85.99,42.99,0.5,5571.5
CJ9009,39.99,19.99,0.5,863.57
CL0233,8.99,4.49,0.5,290.95
CI1719,45.99,22.99,0.5,4014.05
CM0106,9.99,4.99,0.5,8.98
CK9437,42.99,21.49,0.5,270.77
F34579,55.99,27.99,0.5,906.88
F34578,55.99,27.99,0.5,50.38
F36629,49.99,24.99,0.5,2384.05
CQ2330,69.99,34.99,0.5,4660.67
DA9854,55.99,27.99,0.5,1108.4
CL9937,27.99,16.79,0.4,2659.54
CQ2358,89.99,44.99,0.5,3968.12
DB0959,79.99,39.99,0.5,6118.47
DB1592,59.99,29.99,0.5,2321.23
CQ2630,129.99,64.99,0.5,4211.35
B41736,119.99,59.99,0.5,2483.59
CQ2809,79.99,39.99,0.5,3455.14
B41671,79.99,39.99,0.5,3887.03
B41719,119.99,59.99,0.5,7558.74
B37633,149.99,74.99,0.5,2159.71
B75680,79.99,39.99,0.5,1439.64
B37995,89.99,44.99,0.5,4939.9
B41766,99.99,49.99,0.5,5218.96
B38003,89.99,44.99,0.5,890.8
B37638,,,,
B27786,59.99,29.99,0.5,1619.46
B37827,79.99,39.99,0.5,3743.06
B37364,129.99,64.99,0.5,5849.1
B42000,79.99,39.99,0.5,143.96
DB2736,89.99,44.99,0.5,4049.1
BD7816,75.99,37.99,0.5,136.76
DB3276,79.99,39.99,0.5,215.95
BD7778,99.99,49.99,0.5,8098.38
G27934,189.99,94.99,0.5,11284.81
DB3565,85.99,42.99,0.5,3636.95
F35627,65.99,39.59,0.4,4489.51
F99866,109.99,54.99,0.5,4553.17
F34038,79.99,39.99,0.5,4030.99
DB1464,55.99,27.99,0.5,4332.85
CJ3406,59.99,29.99,0.5,1781.41
CI9718,59.99,29.99,0.5,0.0
DA9305,59.99,29.99,0.5,2105.3
B44650,55.99,27.99,0.5,1712.99
AC7044,99.99,49.99,0.5,7018.6
CJ8055,59.99,29.99,0.5,539.82
B43642,59.99,29.99,0.5,107.96
CJ8100,49.99,24.99,0.5,2518.99
CJ8028,39.99,19.99,0.5,1079.46
CL7474,47.99,23.99,0.5,777.28
EF9181,75.99,45.59,0.4,6811.15
CK9671,59.99,29.99,0.5,4750.42
EE5855,129.99,77.99,0.4,13757.44
EE5317,109.99,65.99,0.4,9740.12
EE5621,109.99,65.99,0.4,3088.33
EE4471,75.99,45.59,0.4,4595.47
EE4446,75.99,45.59,0.4,984.74
EE4988,109.99,65.99,0.4,10452.82
EE7741,129.99,77.99,0.4,7299.86
EE7235,79.99,47.99,0.4,5096.54
EE4962,75.99,45.59,0.4,0.0
EE4989,109.99,65.99,0.4,4276.15
F36760,119.99,71.99,0.4,11662.38
BD7316,89.99,44.99,0.5,1619.64
EE7162,75.99,45.59,0.4,2954.23
EE7238,79.99,47.99,0.4,5355.68
CM6085,14.99,14.99,0.0,566.62
BC1037,79.99,39.99,0.5,6478.38
CL7629,26.99,18.89,0.3,2856.17
B41529,69.99,34.99,0.5,3023.14
CL9920,29.99,17.99,0.4,1036.22
B37727,75.99,37.99,0.5,2735.28
AQ1022,89.99,44.99,0.5,809.82
D96745,79.99,39.99,0.5,1511.62
BD7843,79.99,39.99,0.5,2879.28
CL9922,29.99,17.99,0.4,1651.48
CK9593,52.99,26.49,0.5,1668.87
F34037,79.99,39.99,0.5,3383.15
G28999,,,,
EE9812,65.99,39.59,0.4,1282.72
F34608,55.99,27.99,0.5,1864.13
F99253,45.99,22.99,0.5,1075.93
F36204,59.99,29.99,0.5,4804.4
B79773,55.99,27.99,0.5,957.26
B43743,55.99,27.99,0.5,453.44
B79774,55.99,27.99,0.5,201.53
CL0208,14.99,7.49,0.5,485.35
EE6664,89.99,53.99,0.4,7580.2
CM7593,99.99,59.99,0.4,1079.82
CM0037,47.99,28.79,0.4,1088.26
EH1294,129.99,90.99,0.3,8844.23
FV4300,109.99,109.99,0.0,13462.78
B41677,79.99,39.99,0.5,2519.37
CL7540,49.99,24.99,0.5,1079.57
F34944,69.99,34.99,0.5,3275.06
CL7625,45.99,27.59,0.4,496.62
CL7510,49.99,24.99,0.5,3913.43
CL7512,49.99,24.99,0.5,3733.51
EE9894,89.99,44.99,0.5,6154.63
F35606,149.99,89.99,0.4,5507.39
CK9842,27.99,16.79,0.4,90.67
CK9810,24.99,12.49,0.5,1124.1
CK9787,59.99,29.99,0.5,1241.59
CK9812,24.99,12.49,0.5,517.09
CL9975,45.99,27.59,0.4,2880.4
G26170,129.99,77.99,0.4,140.38
F97258,169.99,101.99,0.4,7894.03
CL9980,42.99,25.79,0.4,3435.23
EG2066,27.99,27.99,0.0,4937.44
CL9981,42.99,25.79,0.4,3388.81
CM5995,35.99,35.99,0.0,1036.51
AC8133,109.99,65.99,0.4,10452.82
EE3656,129.99,64.99,0.5,3626.44
G27274,79.99,47.99,0.4,3541.66
G28372,99.99,59.99,0.4,215.96
EG1188,89.99,89.99,0.0,8261.08
G27364,99.99,59.99,0.4,5399.1
G28583,99.99,59.99,0.4,3131.48
EF0582,79.99,47.99,0.4,2936.99
CL7522,52.99,31.79,0.4,1945.55
CM0040,14.99,8.99,0.4,161.82
CL9940,32.99,19.79,0.4,2244.19
EE5107,149.99,89.99,0.4,11176.76
DA9853,55.99,33.59,0.4,4655.57
CG5675,69.99,41.99,0.4,7482.62
EE5357,79.99,47.99,0.4,1986.79
CL7641,26.99,18.89,0.3,2788.16
EE5451,75.99,45.59,0.4,492.37
CK9458,49.99,24.99,0.5,539.78
EE4444,75.99,45.59,0.4,5580.22
G28970,59.99,35.99,0.4,453.47
DB3021,,,,
EE6378,119.99,71.99,0.4,1166.24
BB9890,45.99,22.99,0.5,3103.65
EF2511,65.99,39.59,0.4,4560.77
F36393,59.99,35.99,0.4,1749.11
CL7275,49.99,29.99,0.4,5236.25
EE7906,45.99,27.59,0.4,943.58
EE7908,45.99,27.59,0.4,3625.33
EE7681,65.99,39.59,0.4,1353.98
EE7680,65.99,39.59,0.4,2422.91
EF5887,79.99,55.99,0.3,403.13
EE9675,59.99,35.99,0.4,3239.1
EG8323,109.99,76.99,0.3,4988.95
FV4417,99.99,99.99,0.0,179.98
EG3493,69.99,55.99,0.2,4333.63
EE9717,49.99,24.99,0.5,3598.56
CM4938,47.99,38.39,0.2,2349.47
G27276,79.99,47.99,0.4,7601.62
B37789,129.99,64.99,0.5,4445.32
F36993,65.99,32.99,0.5,2672.19
CM4773,42.99,34.39,0.2,4952.16
BB1879,139.99,56.0,0.6,8668.8
BB1878,139.99,56.0,0.6,9777.6
BA9109,139.99,56.0,0.6,1512.0
BB6079,139.99,56.0,0.6,5644.8
BY2405,139.99,56.0,0.6,1612.8
CJ8985,45.99,22.99,0.5,4014.05
CL9949,27.99,16.79,0.4,211.55
CM0041,14.99,8.99,0.4,388.37
CK1083,59.99,29.99,0.5,0.0
CL0213,11.99,5.99,0.5,420.5
B43659,65.99,32.99,0.5,3206.63
BC0516,129.99,129.99,0.0,14506.88
BB9426,149.99,74.99,0.5,11203.51
F34426,59.99,35.99,0.4,3239.1
BD7810,119.99,59.99,0.5,1943.68
B44699,49.99,49.99,0.0,4859.03
EF8373,45.99,27.59,0.4,2582.42
EG7971,79.99,79.99,0.0,10942.63
EG7972,79.99,79.99,0.0,11230.6
AQ0106,79.99,32.0,0.6,57.6
F34813,65.99,65.99,0.0,7008.14
EE7379,65.99,65.99,0.0,10096.47
EE9631,59.99,59.99,0.0,8098.65
CK9819,24.99,14.99,0.4,431.71
EH1172,69.99,69.99,0.0,881.87
EE9635,65.99,65.99,0.0,4038.59
EF9612,169.99,169.99,0.0,7343.57
EH1851,69.99,69.99,0.0,9952.58
EG1713,129.99,129.99,0.0,11231.14
CM5923,39.99,39.99,0.0,5182.7
CM5942,39.99,39.99,0.0,2879.28
CM5932,49.99,49.99,0.0,7378.52
CM5937,,,,
CM5933,49.99,49.99,0.0,1619.68
CM5924,39.99,39.99,0.0,7054.24
CM5938,55.99,55.99,0.0,9171.16
EG4344,59.99,59.99,0.0,0.0
EG5839,99.99,99.99,0.0,16918.31
EF8850,99.99,99.99,0.0,899.91
CL9957,24.99,14.99,0.4,1780.81
B37704,169.99,118.99,0.3,10709.1
CL9964,27.99,16.79,0.4,1994.65
EF0804,109.99,109.99,0.0,15640.58
EG1144,109.99,109.99,0.0,3563.68
EG1146,109.99,109.99,0.0,15442.6
EH1531,99.99,99.99,0.0,5399.46
EE4316,159.99,159.99,0.0,10079.37
EG1393,99.99,99.99,0.0,14938.51
EG0978,149.99,149.99,0.0,6749.55
EG0959,119.99,119.99,0.0,14254.81
EE4185,99.99,99.99,0.0,4499.55
EG0693,179.99,179.99,0.0,13283.26
EF1043,179.99,179.99,0.0,4211.77
EH1530,99.99,99.99,0.0,9719.03
DB3145,69.99,34.99,0.5,251.93
CL7378,49.99,24.99,0.5,3508.6
EG1391,99.99,99.99,0.0,17638.24
FV4284,109.99,109.99,0.0,197.98
EG0695,179.99,179.99,0.0,12959.28
EE5403,79.99,47.99,0.4,7774.38
F35565,32.99,32.99,0.0,3028.48
EE4935,119.99,71.99,0.4,1943.73
F36392,59.99,41.99,0.3,5441.9
EE5597,109.99,65.99,0.4,1306.6
EG4370,59.99,41.99,0.3,1058.15
EE7888,59.99,41.99,0.3,151.16
DB0156,49.99,29.99,0.4,2591.14
EE7686,59.99,41.99,0.3,4912.83
D96523,79.99,47.99,0.4,7342.47
EG3278,45.99,45.99,0.0,413.91
EF6989,109.99,109.99,0.0,13264.79
D96524,79.99,47.99,0.4,4923.77
F35626,65.99,39.59,0.4,5558.44
F35629,65.99,39.59,0.4,1353.98
F35619,109.99,65.99,0.4,1662.95
EF1162,149.99,104.99,0.3,9827.06
G27244,99.99,59.99,0.4,6910.85
CP9196,44.99,22.49,0.5,931.09
CP9028,129.99,64.99,0.5,10294.42
CP8933,129.99,64.99,0.5,2690.59
CP9029,129.99,64.99,0.5,2105.68
BB9345,149.99,74.99,0.5,3644.51
DB2064,129.99,64.99,0.5,3977.39
DB2188,45.99,22.99,0.5,3558.85
DB2125,45.99,22.99,0.5,2689.83
DA9588,,,,
DB2080,129.99,64.99,0.5,2807.57
DB2463,59.99,29.99,0.5,5182.27
DB2166,129.99,64.99,0.5,10060.45
BB9185,139.99,69.99,0.5,3653.48
BC0552,149.99,74.99,0.5,1619.78
BC0316,65.99,32.99,0.5,2731.57
BB9375,45.99,22.99,0.5,2110.48
D97992,45.99,22.99,0.5,1944.95
BB8113,45.99,22.99,0.5,3517.47
B43665,35.99,21.59,0.4,2992.37
BB9188,59.99,29.99,0.5,1079.64
EE7042,19.99,19.99,0.0,1511.24
BB6280,129.99,64.99,0.5,935.86
CK9455,49.99,24.99,0.5,539.78
CG4019,119.99,59.99,0.5,7774.7
F35784,149.99,74.99,0.5,11338.49
BB6291,129.99,64.99,0.5,3275.5
CQ3176,119.99,59.99,0.5,8530.58
D97306,99.99,49.99,0.5,4769.05
D97451,109.99,54.99,0.5,4256.23
CK9859,49.99,24.99,0.5,314.87
G28832,99.99,59.99,0.4,4643.23
EF5431,35.99,35.99,0.0,712.6
F34393,45.99,27.59,0.4,1936.82
EF4258,79.99,55.99,0.3,8566.47
CM5970,27.99,27.99,0.0,4282.47
AQ0533,89.99,44.99,0.5,3239.28
EG4958,79.99,79.99,0.0,13246.34
280648,29.99,29.99,0.0,2915.03
288022,29.99,29.99,0.0,5128.29
CK9857,49.99,24.99,0.5,629.75
CL9944,27.99,16.79,0.4,90.67
FW0536,179.99,179.99,0.0,3239.82
EF0709,129.99,129.99,0.0,13570.96
BB6351,129.99,64.99,0.5,8422.7
FU8299,29.99,29.99,0.0,1727.42
CK9684,49.99,24.99,0.5,1349.46
DB2071,219.99,109.99,0.5,17818.38
BB9335,229.99,114.99,0.5,7658.33
F36199,59.99,59.99,0.0,10042.33
FV8788,59.99,59.99,0.0,431.93
EE6255,129.99,77.99,0.4,5053.75
EE9845,69.99,69.99,0.0,11968.29
EF0416,55.99,55.99,0.0,6953.96
EF3830,199.99,199.99,0.0,7199.64
EG3106,79.99,79.99,0.0,863.89
EG3667,79.99,79.99,0.0,13102.36
FV3907,129.99,129.99,0.0,20590.42
CM4815,32.99,32.99,0.0,296.91
FV4287,109.99,109.99,0.0,1583.86
FV4291,109.99,109.99,0.0,1187.89
BY9260,75.99,75.99,0.0,8754.05
BB5478,,,,
CM4832,52.99,52.99,0.0,2003.02
AQ8531,69.99,69.99,0.0,7054.99
G27706,79.99,79.99,0.0,4895.39
CK9655,42.99,21.49,0.5,928.37
EF4690,79.99,79.99,0.0,7343.08
EF4689,79.99,79.99,0.0,13390.33
EG4959,79.99,79.99,0.0,1727.78
F35611,229.99,137.99,0.4,16889.98
FV3017,89.99,89.99,0.0,3401.62
FV2807,79.99,79.99,0.0,7487.06
EG3284,45.99,45.99,0.0,5132.48
F35383,65.99,39.59,0.4,2137.86
F34412,59.99,35.99,0.4,5636.03
EE9663,65.99,39.59,0.4,3990.67
CQ2332,59.99,35.99,0.4,6283.85
EE7744,89.99,89.99,0.0,4049.55
EE7801,55.99,33.59,0.4,786.01
EF5945,79.99,79.99,0.0,6191.23
FV4649,79.99,79.99,0.0,11518.56
EF5891,109.99,109.99,0.0,3959.64
EF5884,75.99,75.99,0.0,10532.21
EH0169,99.99,99.99,0.0,7919.21
EG7964,119.99,119.99,0.0,13606.87
FV3023,89.99,89.99,0.0,6479.28
EH0175,79.99,79.99,0.0,8926.88
BB9347,149.99,74.99,0.5,10123.65
FV2872,79.99,79.99,0.0,12382.45
CP8971,89.99,44.99,0.5,1214.73
F35341,45.99,27.59,0.4,3178.37
FX4259,129.99,129.99,0.0,16612.72
BB9367,65.99,32.99,0.5,3206.63
CG6830,45.99,27.59,0.4,2483.1
BB8090,59.99,29.99,0.5,161.95
EF8368,45.99,27.59,0.4,3526.0
EE7695,49.99,29.99,0.4,3616.79
EG6208,69.99,69.99,0.0,6551.06
EE7678,69.99,41.99,0.4,6273.31
EF1357,139.99,83.99,0.4,2267.73
G27367,99.99,59.99,0.4,5291.12
EF1240,99.99,59.99,0.4,4643.23
EF8287,65.99,39.59,0.4,3848.15
EF8292,45.99,27.59,0.4,1092.56
EF2380,149.99,89.99,0.4,15226.31
CM4816,29.99,23.99,0.2,388.64
CM4936,47.99,38.39,0.2,691.02
FW5354,129.99,129.99,0.0,2105.84
FW8153,109.99,109.99,0.0,17620.4
CM4881,26.99,26.99,0.0,3983.72
F34408,149.99,89.99,0.4,0.0
CL7362,32.99,16.49,0.5,118.73
F35594,65.99,39.59,0.4,4988.34
EF9237,79.99,47.99,0.4,3973.57
CG6465,,,,
B43739,39.99,19.99,0.5,323.84
F35316,149.99,89.99,0.4,10690.81
EE5803,79.99,47.99,0.4,7601.62
EG3730,129.99,129.99,0.0,2573.8
CM6084,14.99,14.99,0.0,161.89
EF4261,129.99,129.99,0.0,15442.81
FW2154,129.99,129.99,0.0,8189.37
CL7640,26.99,18.89,0.3,3264.19
G26989,149.99,104.99,0.3,2834.73
EE7720,109.99,65.99,0.4,4038.59
B37698,199.99,139.99,0.3,14362.97
CM6072,14.99,14.99,0.0,1753.83
CK9795,47.99,23.99,0.5,3756.83
FU8940,139.99,139.99,0.0,13103.06
CL9923,29.99,17.99,0.4,2946.76
BY4027,59.99,29.99,0.5,593.8
F35621,109.99,65.99,0.4,6414.23
EE9554,69.99,69.99,0.0,755.89
B37697,159.99,111.99,0.3,4434.8
FV7538,219.99,219.99,0.0,10295.53
D97436,129.99,64.99,0.5,9007.61
EE7692,49.99,49.99,0.0,2069.59
EE9664,65.99,46.19,0.3,997.7
EE6036,75.99,45.59,0.4,4349.29
FV7536,219.99,219.99,0.0,18611.15
EH0151,89.99,89.99,0.0,12958.56
CM5985,27.99,27.99,0.0,3829.03
CM5951,27.99,27.99,0.0,4080.94
CM5952,27.99,27.99,0.0,1662.61
CM5964,27.99,27.99,0.0,3778.65
EF1343,179.99,125.99,0.3,19730.03
EF4343,119.99,119.99,0.0,3239.73
B44142,159.99,64.0,0.6,4953.6
EE4320,89.99,53.99,0.4,8552.02
CL0252,9.99,4.99,0.5,197.6
EE7904,45.99,45.99,0.0,2152.33
CM4885,26.99,26.99,0.0,340.07
BY4061,79.99,32.0,0.6,2880.0
G26565,79.99,47.99,0.4,6392.27
F36333,55.99,55.99,0.0,5643.79
CL9986,39.99,23.99,0.4,1986.37
EF8210,65.99,39.59,0.4,4560.77
CL9976,47.99,28.79,0.4,3161.14
EE4805,129.99,77.99,0.4,1544.2
EF1814,49.99,49.99,0.0,8728.25
EG0953,49.99,49.99,0.0,4589.08
CM5915,59.99,59.99,0.0,6154.97
G27504,179.99,125.99,0.3,11112.32
BD7819,75.99,37.99,0.5,888.97
EF4260,129.99,129.99,0.0,11699.1
EF4001,139.99,139.99,0.0,16378.83
EF4262,129.99,129.99,0.0,701.95
EF5432,,,,
EF4028,119.99,119.99,0.0,10799.1
EG8354,119.99,119.99,0.0,11663.03
EG8355,119.99,119.99,0.0,17278.56
CM4551,24.99,17.49,0.3,3085.24
FV3018,89.99,89.99,0.0,14092.43
EE4324,159.99,111.99,0.3,14110.74
F34469,49.99,49.99,0.0,2699.46
F35381,65.99,65.99,0.0,8908.65
B96558,79.99,39.99,0.5,1727.57
BA7376,149.99,60.0,0.6,6804.0
B37435,129.99,52.0,0.6,4586.4
F36334,55.99,27.99,0.5,2619.86
CL7338,29.99,14.99,0.5,134.91
CQ1108,79.99,39.99,0.5,5038.74
FV4083,79.99,79.99,0.0,8782.9
CK1084,59.99,29.99,0.5,2483.17
CQ1129,79.99,39.99,0.5,2375.41
CQ1114,79.99,39.99,0.5,1871.53
B22729,79.99,39.99,0.5,1007.75
F36236,65.99,32.99,0.5,4037.98
F36232,65.99,32.99,0.5,5581.91
DB3555,75.99,37.99,0.5,1094.11
B42259,79.99,39.99,0.5,2375.41
B22728,79.99,39.99,0.5,3455.14
B27818,79.99,39.99,0.5,1151.71
B22721,75.99,37.99,0.5,5128.65
B22726,75.99,37.99,0.5,3213.95
B22762,59.99,29.99,0.5,701.77
B41486,59.99,29.99,0.5,2645.12
B41686,75.99,37.99,0.5,3008.81
B41776,79.99,39.99,0.5,5470.63
F36221,79.99,39.99,0.5,2951.26
B22790,55.99,27.99,0.5,2065.66
BD7809,119.99,59.99,0.5,5399.1
EG1212,29.99,29.99,0.0,5074.31
EG1346,37.99,37.99,0.0,6427.91
DB1347,55.99,22.4,0.6,80.64
F35595,65.99,39.59,0.4,4774.55
B96569,45.99,27.59,0.4,1191.89
F35593,65.99,39.59,0.4,3278.05
EF2099,79.99,47.99,0.4,7774.38
G27132,179.99,125.99,0.3,18369.34
DB3389,119.99,71.99,0.4,5183.28
EF1649,45.99,45.99,0.0,993.38
EF1698,45.99,45.99,0.0,4304.66
EF2208,59.99,59.99,0.0,4319.28
EG0964,59.99,59.99,0.0,0.0
EG7202,65.99,65.99,0.0,9265.0
EG7130,59.99,59.99,0.0,7558.74
FU8926,109.99,109.99,0.0,6335.42
EF1707,45.99,45.99,0.0,2152.33
G54739,79.99,39.99,0.5,1871.53
B44705,,,,
DA8693,139.99,69.99,0.5,11086.42
CM0105,9.99,4.99,0.5,781.43
F34611,37.99,18.99,0.5,2632.01
EG5933,169.99,169.99,0.0,28762.31
BB6574,179.99,89.99,0.5,15550.27
BD7878,139.99,69.99,0.5,8818.74
CK8040,49.99,24.99,0.5,2384.05
CK8037,49.99,24.99,0.5,2384.05
CK8039,49.99,24.99,0.5,2518.99
EE6254,129.99,77.99,0.4,10528.65
EE6081,75.99,45.59,0.4,7713.83
EE7383,65.99,39.59,0.4,4275.72
EE9665,65.99,65.99,0.0,1900.51
EE6111,75.99,45.59,0.4,7713.83
D97654,179.99,89.99,0.5,6155.32
EE6112,79.99,47.99,0.4,1986.79
CL9854,49.99,24.99,0.5,449.82
EE4284,69.99,41.99,0.4,2947.7
EF0609,79.99,47.99,0.4,6219.5
CM0060,12.99,7.79,0.4,1205.89
G26566,79.99,47.99,0.4,1641.26
EF0500,129.99,77.99,0.4,6738.34
F34375,55.99,27.99,0.5,806.11
EG1851,32.99,32.99,0.0,118.76
BB7236,79.99,39.99,0.5,71.98
CP9392,169.99,84.99,0.5,8872.96
F34573,45.99,22.99,0.5,2565.68
CL9853,47.99,28.79,0.4,1347.37
EF2378,149.99,89.99,0.4,809.91
F34390,59.99,59.99,0.0,4427.26
CL9851,47.99,28.79,0.4,3316.61
F36412,59.99,29.99,0.5,3184.94
BB9425,149.99,74.99,0.5,12283.36
S78048,32.99,16.49,0.5,385.87
G27463,119.99,59.99,0.5,431.93
B44869,37.99,37.99,0.0,6017.62
CM0002,65.99,39.59,0.4,3776.89
EH1837,99.99,99.99,0.0,10078.99
EF2392,119.99,119.99,0.0,11231.06
EH0433,99.99,99.99,0.0,15658.43
EE4393,179.99,179.99,0.0,9071.5
EE9642,65.99,65.99,0.0,4751.28
EG0692,179.99,179.99,0.0,28510.42
F34376,55.99,27.99,0.5,4383.23
DA9997,37.99,22.79,0.4,3117.67
G28527,45.99,45.99,0.0,3559.63
CQ0443,169.99,84.99,0.5,3365.6
EE9555,59.99,59.99,0.0,539.91
EE9027,219.99,131.99,0.4,19244.14
G28523,45.99,45.99,0.0,7781.51
DB3390,119.99,71.99,0.4,4276.21
BB9440,45.99,22.99,0.5,703.49
CP8932,,,,
D97959,45.99,22.99,0.5,2441.54
D97609,39.99,23.99,0.4,777.28
BB9187,59.99,29.99,0.5,4318.56
AQ0407,109.99,54.99,0.5,7324.67
FW5366,109.99,109.99,0.0,7523.32
CJ8979,27.99,13.99,0.5,1309.46
B42099,55.99,27.99,0.5,403.06
CM0042,14.99,8.99,0.4,776.74
EE6814,49.99,29.99,0.4,377.87
BD7927,299.99,299.99,0.0,19979.33
FU8296,29.99,29.99,0.0,4750.42
EE9576,69.99,69.99,0.0,10456.51
CM5914,59.99,59.99,0.0,5723.05
EF0893,179.99,179.99,0.0,30454.31
EG0979,149.99,149.99,0.0,18088.79
CK9797,47.99,23.99,0.5,2979.56
B37706,169.99,118.99,0.3,3426.91
CG6237,99.99,59.99,0.4,6262.96
AW4591,37.99,18.99,0.5,3384.02
DB3364,99.99,59.99,0.4,3131.48
F35234,159.99,111.99,0.3,3830.06
B37703,169.99,118.99,0.3,17991.29
D97441,109.99,54.99,0.5,3563.35
CM6023,42.99,34.39,0.2,2723.69
CM6022,42.99,34.39,0.2,1114.24
EH0166,49.99,49.99,0.0,2609.48
EG0429,179.99,179.99,0.0,12635.3
FU8298,29.99,29.99,0.0,2591.14
FV0033,179.99,179.99,0.0,6155.66
CL9987,39.99,23.99,0.4,906.82
FU8297,29.99,29.99,0.0,3994.67
EF0573,69.99,41.99,0.4,2569.79
EG0755,189.99,189.99,0.0,19834.96
FW1970,179.99,179.99,0.0,323.98
BD7865,299.99,299.99,0.0,28619.05
EG2211,149.99,149.99,0.0,8369.44
D69234,55.99,27.99,0.5,1561.84
EG2216,129.99,129.99,0.0,9593.26
EG2007,59.99,59.99,0.0,3995.33
CM6029,39.99,39.99,0.0,2087.48
EF2479,89.99,89.99,0.0,10366.85
EE9658,89.99,53.99,0.4,5636.56
CM6028,39.99,39.99,0.0,3239.19
EE7669,109.99,65.99,0.4,8195.96
CM6027,39.99,39.99,0.0,1079.73
EG2009,59.99,59.99,0.0,7342.78
CM6007,39.99,39.99,0.0,359.91
CL9855,49.99,24.99,0.5,674.73
EF3504,119.99,119.99,0.0,4751.6
EF0606,79.99,47.99,0.4,691.06
M20324,59.99,59.99,0.0,4319.28
EG2659,55.99,55.99,0.0,7861.0
FW5445,,,,
FW3136,169.99,169.99,0.0,14381.15
EH1106,39.99,39.99,0.0,6046.49
EH1943,79.99,79.99,0.0,7199.1
EG0773,179.99,179.99,0.0,1943.89
EG2799,69.99,69.99,0.0,12346.24
EF9919,99.99,99.99,0.0,14578.54
